"Kod";"Nazwa";"Rodzaje obiektów";"Rodzaje placówek";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
0800000;"LUBUSKIE";"inne obiekty hotelowe";"restauracje";"2022";16;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2019";8;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2020";8;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2021";10;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"bary i kawiarnie";"2022";11;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"stołówki";"2019";4;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"stołówki";"2020";3;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"stołówki";"2021";3;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"stołówki";"2022";2;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2019";1;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2020";3;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2021";2;"ob.";""
0800000;"LUBUSKIE";"inne obiekty hotelowe";"punkty gastronomiczne";"2022";3;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"stołówki";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"stołówki";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"stołówki";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy wycieczkowe";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"restauracje";"2019";2;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"restauracje";"2020";2;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"restauracje";"2021";5;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"restauracje";"2022";4;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2019";10;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2020";7;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2021";6;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"bary i kawiarnie";"2022";8;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"stołówki";"2019";7;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"stołówki";"2020";4;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"stołówki";"2021";4;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"stołówki";"2022";4;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki wczasowe";"punkty gastronomiczne";"2022";1;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"stołówki";"2019";2;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"stołówki";"2020";1;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"stołówki";"2021";2;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"stołówki";"2022";2;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki kolonijne";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2019";5;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2020";5;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2021";7;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"restauracje";"2022";5;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2019";9;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2020";6;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2021";7;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"bary i kawiarnie";"2022";6;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2019";14;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2020";8;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2021";10;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"stołówki";"2022";8;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2019";6;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2020";4;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2021";6;"ob.";""
0800000;"LUBUSKIE";"ośrodki szkoleniowo-wypoczynkowe";"punkty gastronomiczne";"2022";7;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"stołówki";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"stołówki";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"stołówki";"2022";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"domy pracy twórczej";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"restauracje";"2019";2;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"restauracje";"2020";2;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"restauracje";"2021";4;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"restauracje";"2022";4;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2019";6;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2020";5;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2021";4;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"bary i kawiarnie";"2022";5;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"stołówki";"2019";3;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"stołówki";"2020";2;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"stołówki";"2022";0;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2019";1;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2020";1;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2021";1;"ob.";""
0800000;"LUBUSKIE";"zespoły domków turystycznych";"punkty gastronomiczne";"2022";3;"ob.";""
0800000;"LUBUSKIE";"kempingi";"restauracje";"2019";3;"ob.";""
0800000;"LUBUSKIE";"kempingi";"restauracje";"2020";3;"ob.";""
0800000;"LUBUSKIE";"kempingi";"restauracje";"2021";2;"ob.";""
0800000;"LUBUSKIE";"kempingi";"restauracje";"2022";2;"ob.";""
0800000;"LUBUSKIE";"kempingi";"bary i kawiarnie";"2019";6;"ob.";""
0800000;"LUBUSKIE";"kempingi";"bary i kawiarnie";"2020";5;"ob.";""
0800000;"LUBUSKIE";"kempingi";"bary i kawiarnie";"2021";6;"ob.";""
0800000;"LUBUSKIE";"kempingi";"bary i kawiarnie";"2022";4;"ob.";""
0800000;"LUBUSKIE";"kempingi";"stołówki";"2019";2;"ob.";""
0800000;"LUBUSKIE";"kempingi";"stołówki";"2020";1;"ob.";""
0800000;"LUBUSKIE";"kempingi";"stołówki";"2021";3;"ob.";""
0800000;"LUBUSKIE";"kempingi";"stołówki";"2022";2;"ob.";""
0800000;"LUBUSKIE";"kempingi";"punkty gastronomiczne";"2019";8;"ob.";""
0800000;"LUBUSKIE";"kempingi";"punkty gastronomiczne";"2020";8;"ob.";""
0800000;"LUBUSKIE";"kempingi";"punkty gastronomiczne";"2021";7;"ob.";""
0800000;"LUBUSKIE";"kempingi";"punkty gastronomiczne";"2022";7;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"stołówki";"2019";1;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"stołówki";"2020";1;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"stołówki";"2021";1;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"stołówki";"2022";2;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"pola biwakowe";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"stołówki";"2019";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"stołówki";"2020";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"stołówki";"2022";0;"ob.";""
0800000;"LUBUSKIE";"hostele";"punkty gastronomiczne";"2019";1;"ob.";""
0800000;"LUBUSKIE";"hostele";"punkty gastronomiczne";"2020";1;"ob.";""
0800000;"LUBUSKIE";"hostele";"punkty gastronomiczne";"2021";1;"ob.";""
0800000;"LUBUSKIE";"hostele";"punkty gastronomiczne";"2022";1;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"stołówki";"2019";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"stołówki";"2020";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"stołówki";"2022";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"zakłady uzdrowiskowe";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2021";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2019";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2020";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2021";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"bary i kawiarnie";"2022";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2019";1;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2020";1;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2021";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"stołówki";"2022";2;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"schroniska (łącznie z młodzieżowymi i szkolnymi)";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2019";3;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2020";1;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2021";2;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2019";2;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2020";1;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2021";3;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"bary i kawiarnie";"2022";2;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2019";6;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2020";6;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2021";3;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"stołówki";"2022";4;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2021";1;"ob.";""
0800000;"LUBUSKIE";"pokoje gościnne i kwatery agroturystyczne";"punkty gastronomiczne";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2021";1;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"restauracje";"2022";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2019";6;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2020";5;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2021";4;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"bary i kawiarnie";"2022";4;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2019";1;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2020";1;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2021";2;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"stołówki";"2022";1;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2019";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2020";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2021";0;"ob.";""
0800000;"LUBUSKIE";"pozostałe obiekty niesklasyfikowane";"punkty gastronomiczne";"2022";0;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"restauracje";"2019";140;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"restauracje";"2020";117;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"restauracje";"2021";120;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"restauracje";"2022";122;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"bary i kawiarnie";"2019";81;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"bary i kawiarnie";"2020";70;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"bary i kawiarnie";"2021";69;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"bary i kawiarnie";"2022";66;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"stołówki";"2019";34;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"stołówki";"2020";30;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"stołówki";"2021";24;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"stołówki";"2022";23;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"punkty gastronomiczne";"2019";20;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"punkty gastronomiczne";"2020";27;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"punkty gastronomiczne";"2021";24;"ob.";""
1000000;"ŁÓDZKIE";"ogółem";"punkty gastronomiczne";"2022";17;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"restauracje";"2019";99;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"restauracje";"2020";85;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"restauracje";"2021";86;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"restauracje";"2022";89;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"bary i kawiarnie";"2019";52;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"bary i kawiarnie";"2020";49;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"bary i kawiarnie";"2021";52;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"bary i kawiarnie";"2022";49;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"stołówki";"2019";1;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"stołówki";"2020";2;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"stołówki";"2021";2;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"stołówki";"2022";1;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"punkty gastronomiczne";"2019";11;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"punkty gastronomiczne";"2020";17;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"punkty gastronomiczne";"2021";18;"ob.";""
1000000;"ŁÓDZKIE";"hotele";"punkty gastronomiczne";"2022";10;"ob.";""
1000000;"ŁÓDZKIE";"motele";"restauracje";"2019";4;"ob.";""
1000000;"ŁÓDZKIE";"motele";"restauracje";"2020";1;"ob.";""
1000000;"ŁÓDZKIE";"motele";"restauracje";"2021";3;"ob.";""
1000000;"ŁÓDZKIE";"motele";"restauracje";"2022";2;"ob.";""
1000000;"ŁÓDZKIE";"motele";"bary i kawiarnie";"2019";2;"ob.";""
1000000;"ŁÓDZKIE";"motele";"bary i kawiarnie";"2020";1;"ob.";""
1000000;"ŁÓDZKIE";"motele";"bary i kawiarnie";"2021";1;"ob.";""
1000000;"ŁÓDZKIE";"motele";"bary i kawiarnie";"2022";2;"ob.";""
1000000;"ŁÓDZKIE";"motele";"stołówki";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"stołówki";"2020";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"stołówki";"2021";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"stołówki";"2022";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"punkty gastronomiczne";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"punkty gastronomiczne";"2020";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"punkty gastronomiczne";"2021";0;"ob.";""
1000000;"ŁÓDZKIE";"motele";"punkty gastronomiczne";"2022";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"restauracje";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"restauracje";"2020";1;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"restauracje";"2021";1;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"restauracje";"2022";2;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"bary i kawiarnie";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"bary i kawiarnie";"2020";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"bary i kawiarnie";"2021";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"bary i kawiarnie";"2022";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"stołówki";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"stołówki";"2020";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"stołówki";"2021";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"stołówki";"2022";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"punkty gastronomiczne";"2019";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"punkty gastronomiczne";"2020";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"punkty gastronomiczne";"2021";0;"ob.";""
1000000;"ŁÓDZKIE";"pensjonaty";"punkty gastronomiczne";"2022";1;"ob.";""
1000000;"ŁÓDZKIE";"inne obiekty hotelowe";"restauracje";"2019";27;"ob.";""
