"Kod";"Nazwa";"Rodzaje urządzeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2013";5;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2017";13;"ob.";""
0200000;"DOLNOŚLĄSKIE";"hipodrom/stadnina koni w obiekcie";"2021";3;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"1999";92;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2000";89;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2001";118;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2002";109;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2009";86;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"1999";83;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2000";89;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2001";95;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2002";87;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2009";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2013";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2017";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"ścieżka zdrowia";"2021";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"1999";84;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2000";98;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2001";96;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2002";76;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2009";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2013";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2017";;"ob.";""
0200000;"DOLNOŚLĄSKIE";"możliwość jazdy konnej";"2021";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"1999";164;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2000";159;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2001";151;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2002";150;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2009";75;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2013";84;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2017";100;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do siatkówki lub koszykówki";"2021";62;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2013";31;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2017";36;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"boisko do piłki nożnej";"2021";28;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"1999";38;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2000";45;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2001";39;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2002";37;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2009";28;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2013";22;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2017";33;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kort tenisowy";"2021";25;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"1999";7;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2000";12;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2001";9;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2002";9;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2009";19;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2013";31;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2017";40;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen kryty";"2021";32;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2013";4;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2017";8;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"basen otwarty";"2021";6;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"1999";34;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2000";40;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2001";38;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2002";40;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2009";51;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2013";64;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2017";66;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"siłownia";"2021";53;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"1999";30;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2000";34;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2001";39;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2002";39;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2009";51;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2013";54;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2017";81;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"sauna";"2021";63;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"1999";12;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2000";19;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2001";19;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2002";20;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2009";14;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2013";15;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2017";7;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"solarium";"2021";5;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2013";29;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2017";41;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi SPA";"2021";34;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";56;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";43;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";41;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";49;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";30;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"1999";57;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2000";58;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2001";50;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2002";52;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2009";57;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2013";61;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2017";65;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do bilardu z wyposażeniem";"2021";53;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"1999";146;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2000";147;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2001";136;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2002";140;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2009";79;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2013";65;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2017";70;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"stół do tenisa stołowego z wyposażeniem";"2021";62;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2013";9;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2017";11;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"kręgle";"2021";9;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"1999";3;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2000";1;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2001";3;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2002";4;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2009";5;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2013";6;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2017";8;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"mini golf";"2021";6;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"1999";151;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2000";128;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2001";129;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2002";122;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2009";52;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2013";37;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2017";36;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu pływającego";"2021";29;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2013";65;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2017";82;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia sprzętu turystycznego (np. rowery, nordic walking, narty, łyżwy, rolki)";"2021";67;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"1999";44;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2000";31;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2001";32;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2002";35;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2009";18;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2013";25;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2017";35;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"pokój zabaw dla dzieci";"2021";36;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"1999";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2000";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2001";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2002";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2013";9;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2017";5;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"hipodrom/stadnina koni w obiekcie";"2021";8;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"1999";81;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2000";82;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2001";75;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2002";77;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2009";55;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2013";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2017";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"wypożyczalnia rowerów";"2021";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"1999";49;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2000";62;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2001";72;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2002";67;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2013";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2017";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"ścieżka zdrowia";"2021";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"1999";42;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2000";45;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2001";49;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2002";45;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2009";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2013";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2017";;"ob.";""
0400000;"KUJAWSKO-POMORSKIE";"możliwość jazdy konnej";"2021";;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"1999";143;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2000";112;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2001";128;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2002";119;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2009";71;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2013";73;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2017";79;"ob.";""
0600000;"LUBELSKIE";"boisko do siatkówki lub koszykówki";"2021";72;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"1999";;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2000";;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2001";;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2002";;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2009";;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2013";37;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2017";44;"ob.";""
0600000;"LUBELSKIE";"boisko do piłki nożnej";"2021";36;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"1999";23;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2000";20;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2001";23;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2002";21;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2009";12;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2013";21;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2017";25;"ob.";""
0600000;"LUBELSKIE";"kort tenisowy";"2021";18;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"1999";6;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2000";8;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2001";4;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2002";6;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2009";7;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2013";9;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2017";18;"ob.";""
0600000;"LUBELSKIE";"basen kryty";"2021";17;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"1999";;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2000";;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2001";;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2002";;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2009";;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2013";8;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2017";10;"ob.";""
0600000;"LUBELSKIE";"basen otwarty";"2021";12;"ob.";""
0600000;"LUBELSKIE";"siłownia";"1999";26;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2000";26;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2001";30;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2002";35;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2009";28;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2013";30;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2017";50;"ob.";""
0600000;"LUBELSKIE";"siłownia";"2021";47;"ob.";""
0600000;"LUBELSKIE";"sauna";"1999";22;"ob.";""
0600000;"LUBELSKIE";"sauna";"2000";20;"ob.";""
0600000;"LUBELSKIE";"sauna";"2001";19;"ob.";""
0600000;"LUBELSKIE";"sauna";"2002";25;"ob.";""
0600000;"LUBELSKIE";"sauna";"2009";23;"ob.";""
0600000;"LUBELSKIE";"sauna";"2013";31;"ob.";""
0600000;"LUBELSKIE";"sauna";"2017";58;"ob.";""
0600000;"LUBELSKIE";"sauna";"2021";58;"ob.";""
0600000;"LUBELSKIE";"solarium";"1999";9;"ob.";""
0600000;"LUBELSKIE";"solarium";"2000";4;"ob.";""
0600000;"LUBELSKIE";"solarium";"2001";6;"ob.";""
0600000;"LUBELSKIE";"solarium";"2002";10;"ob.";""
0600000;"LUBELSKIE";"solarium";"2009";3;"ob.";""
0600000;"LUBELSKIE";"solarium";"2013";1;"ob.";""
0600000;"LUBELSKIE";"solarium";"2017";4;"ob.";""
0600000;"LUBELSKIE";"solarium";"2021";5;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"1999";;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2000";;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2001";;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2002";;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2009";;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2013";21;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2017";33;"ob.";""
0600000;"LUBELSKIE";"zabiegi SPA";"2021";32;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"1999";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2000";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2001";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2002";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2009";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2013";;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2017";34;"ob.";""
0600000;"LUBELSKIE";"zabiegi rehabilitacyjne (masaże, fizykoterapia itp.)";"2021";34;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"1999";;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2000";;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2001";;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2002";;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2009";;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2013";13;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2017";19;"ob.";""
0600000;"LUBELSKIE";"zajęcia prowadzone przez instruktora (np.fitness, joga, aerobik, gimnastyka)";"2021";15;"ob.";""
